EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 20-11-2023
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 PP   : daily Sea level pressure in 0.1 hPa
23-27 Q_PP : quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, HELGOLAND (STAID: 468).
Blended and updated with sources: 102176 910015 
See file sources.txt and stations.txt for more info.

SOUID,DATE,PP,Q_PP
102176,20031105,10320,    0
102176,20031106,10329,    0
102176,20031107,10388,    0
102176,20031108,10312,    0
102176,20031109,10260,    0
102176,20031110,10277,    0
102176,20031111,10259,    0
102176,20031112,10217,    0
102176,20031113,10230,    0
102176,20031114,10178,    0
102176,20031115,10088,    0
102176,20031116,10117,    0
102176,20031117,10141,    0
102176,20031118,10137,    0
102176,20031119,10136,    0
102176,20031120,10132,    0
102176,20031121,10087,    0
102176,20031122,10050,    0
102176,20031123,10037,    0
102176,20031124,10072,    0
102176,20031125,10074,    0
102176,20031126,10010,    0
102176,20031127,10001,    0
102176,20031128,10101,    0
102176,20031129,10136,    0
102176,20031130,10064,    0
102176,20031201,10097,    0
102176,20031202,10190,    0
102176,20031203,10253,    0
102176,20031204,10302,    0
102176,20031205,10260,    0
102176,20031206,10265,    0
102176,20031207,10339,    0
102176,20031208,10276,    0
102176,20031209,10224,    0
102176,20031210,10146,    0
102176,20031211,10079,    0
102176,20031212,10184,    0
102176,20031213,10012,    0
102176,20031214, 9979,    0
102176,20031215,10110,    0
102176,20031216,10231,    0
102176,20031217,10223,    0
102176,20031218,10204,    0
102176,20031219,10150,    0
102176,20031220,10072,    0
102176,20031221, 9866,    0
102176,20031222,10143,    0
102176,20031223,10210,    0
102176,20031224,10230,    0
102176,20031225,10161,    0
102176,20031226,10063,    0
102176,20031227, 9935,    0
102176,20031228, 9897,    0
102176,20031229,10030,    0
102176,20031230,10169,    0
102176,20031231,10276,    0
102176,20040101,10186,    0
102176,20040102,10239,    0
102176,20040103,10246,    0
102176,20040104,10122,    0
102176,20040105,10196,    0
102176,20040106,10122,    0
102176,20040107,10146,    0
102176,20040108,10075,    0
102176,20040109, 9996,    0
102176,20040110,10094,    0
102176,20040111, 9980,    0
102176,20040112, 9942,    0
102176,20040113, 9806,    0
102176,20040114, 9884,    0
102176,20040115, 9979,    0
102176,20040116, 9848,    0
102176,20040117, 9960,    0
102176,20040118,10191,    0
102176,20040119,10042,    0
102176,20040120,10114,    0
102176,20040121,10212,    0
102176,20040122,10191,    0
102176,20040123,10171,    0
102176,20040124,10112,    0
102176,20040125,10110,    0
102176,20040126,10084,    0
102176,20040127,10022,    0
102176,20040128, 9936,    0
102176,20040129, 9936,    0
102176,20040130,10031,    0
102176,20040131, 9936,    0
102176,20040201,10041,    0
102176,20040202,10118,    0
102176,20040203,10176,    0
102176,20040204,10168,    0
102176,20040205,10157,    0
102176,20040206,10102,    0
102176,20040207,10019,    0
102176,20040208,10005,    0
102176,20040209,10224,    0
102176,20040210,10211,    0
102176,20040211,10252,    0
102176,20040212,10306,    0
102176,20040213,10299,    0
102176,20040214,10253,    0
102176,20040215,10258,    0
102176,20040216,10287,    0
102176,20040217,10246,    0
102176,20040218,10234,    0
102176,20040219,10313,    0
102176,20040220,10307,    0
102176,20040221,10188,    0
102176,20040222,10079,    0
102176,20040223,10139,    0
102176,20040224,10084,    0
102176,20040225,10002,    0
102176,20040226, 9970,    0
102176,20040227, 9974,    0
102176,20040228,10044,    0
102176,20040229,10226,    0
102176,20040301,10295,    0
102176,20040302,10270,    0
102176,20040303,10284,    0
102176,20040304,10280,    0
102176,20040305,10246,    0
102176,20040306,10177,    0
102176,20040307,10217,    0
102176,20040308,10310,    0
102176,20040309,10355,    0
102176,20040310,10308,    0
102176,20040311,10251,    0
102176,20040312,10165,    0
102176,20040313,10131,    0
102176,20040314,10192,    0
102176,20040315,10213,    0
102176,20040316,10254,    0
102176,20040317,10250,    0
102176,20040318,10213,    0
102176,20040319,10079,    0
102176,20040320, 9968,    0
102176,20040321, 9942,    0
102176,20040322,10025,    0
102176,20040323,10125,    0
102176,20040324,10193,    0
102176,20040325,10210,    0
102176,20040326,10209,    0
102176,20040327,10163,    0
102176,20040328,10168,    0
102176,20040329,10220,    0
102176,20040330,10236,    0
102176,20040331,10174,    0
102176,20040401,10168,    0
102176,20040402,10156,    0
102176,20040403,10154,    0
102176,20040404,10112,    0
102176,20040405,10048,    0
102176,20040406, 9979,    0
102176,20040407,10027,    0
102176,20040408,10122,    0
102176,20040409,10148,    0
102176,20040410,10142,    0
102176,20040411,10206,    0
102176,20040412,10247,    0
102176,20040413,10247,    0
102176,20040414,10234,    0
102176,20040415,10198,    0
102176,20040416,10155,    0
102176,20040417,10039,    0
102176,20040418, 9929,    0
102176,20040419, 9965,    0
102176,20040420,10065,    0
102176,20040421,10139,    0
102176,20040422,10158,    0
102176,20040423,10222,    0
102176,20040424,10268,    0
102176,20040425,10285,    0
102176,20040426,10236,    0
102176,20040427,10172,    0
102176,20040428,10128,    0
102176,20040429,10073,    0
102176,20040430,10064,    0
102176,20040501,10049,    0
102176,20040502,10055,    0
102176,20040503,10015,    0
102176,20040504, 9909,    0
102176,20040505, 9881,    0
102176,20040506, 9950,    0
102176,20040507, 9945,    0
102176,20040508,10000,    0
102176,20040509,10040,    0
102176,20040510,10088,    0
102176,20040511,10143,    0
102176,20040512,10170,    0
102176,20040513,10197,    0
102176,20040514,10234,    0
102176,20040515,10244,    0
102176,20040516,10278,    0
102176,20040517,10247,    0
102176,20040518,10226,    0
102176,20040519,10194,    0
102176,20040520,10190,    0
102176,20040521,10200,    0
102176,20040522,10208,    0
102176,20040523,10234,    0
102176,20040524,10220,    0
102176,20040525,10191,    0
102176,20040526,10181,    0
102176,20040527,10233,    0
102176,20040528,10275,    0
102176,20040529,10264,    0
102176,20040530,10206,    0
102176,20040531,10181,    0
102176,20040601,10182,    0
102176,20040602,10209,    0
102176,20040603,10252,    0
102176,20040604,10169,    0
102176,20040605,10159,    0
102176,20040606,10198,    0
102176,20040607,10191,    0
102176,20040608,10210,    0
102176,20040609,10178,    0
102176,20040610,10176,    0
102176,20040611,10140,    0
102176,20040612,10160,    0
102176,20040613,10270,    0
102176,20040614,10246,    0
102176,20040615,10156,    0
102176,20040616,10164,    0
102176,20040617,10044,    0
102176,20040618,10040,    0
102176,20040619,10024,    0
102176,20040620,10042,    0
102176,20040621,10093,    0
102176,20040622,10138,    0
102176,20040623,10001,    0
102176,20040624, 9969,    0
102176,20040625,10082,    0
102176,20040626,10201,    0
102176,20040627,10164,    0
102176,20040628,10196,    0
102176,20040629,10206,    0
102176,20040630,10151,    0
102176,20040701,10079,    0
102176,20040702,10085,    0
102176,20040703,10075,    0
102176,20040704,10114,    0
102176,20040705,10154,    0
102176,20040706,10211,    0
102176,20040707,10204,    0
102176,20040708,10102,    0
102176,20040709,10062,    0
102176,20040710,10089,    0
102176,20040711,10052,    0
102176,20040712,10058,    0
102176,20040713,10114,    0
102176,20040714,10119,    0
102176,20040715,10127,    0
102176,20040716,10144,    0
102176,20040717,10140,    0
102176,20040718,10139,    0
102176,20040719,10174,    0
102176,20040720,10167,    0
102176,20040721,10172,    0
102176,20040722,10201,    0
102176,20040723,10184,    0
102176,20040724,10223,    0
102176,20040725,10157,    0
102176,20040726,10146,    0
102176,20040727,10198,    0
102176,20040728,10231,    0
102176,20040729,10208,    0
102176,20040730,10193,    0
102176,20040731,10194,    0
102176,20040801,10200,    0
102176,20040802,10177,    0
102176,20040803,10136,    0
102176,20040804,10130,    0
102176,20040805,10146,    0
102176,20040806,10154,    0
102176,20040807,10163,    0
102176,20040808,10146,    0
102176,20040809,10158,    0
102176,20040810,10161,    0
102176,20040811,10128,    0
102176,20040812,10088,    0
102176,20040813,10022,    0
102176,20040814,10129,    0
102176,20040815,10166,    0
102176,20040816,10071,    0
102176,20040817,10053,    0
102176,20040818,10040,    0
102176,20040819,10019,    0
102176,20040820,10036,    0
102176,20040821,10102,    0
102176,20040822,10208,    0
102176,20040823,10183,    0
102176,20040824,10076,    0
102176,20040825,10026,    0
102176,20040826,10074,    0
102176,20040827,10066,    0
102176,20040828,10099,    0
102176,20040829,10107,    0
102176,20040830,10042,    0
102176,20040831,10082,    0
102176,20040901,10156,    0
102176,20040902,10207,    0
102176,20040903,10232,    0
102176,20040904,10283,    0
102176,20040905,10296,    0
102176,20040906,10295,    0
102176,20040907,10332,    0
102176,20040908,10343,    0
102176,20040909,10321,    0
102176,20040910,10190,    0
102176,20040911,10110,    0
102176,20040912,10068,    0
102176,20040913,10041,    0
102176,20040914,10026,    0
102176,20040915,10099,    0
102176,20040916,10237,    0
102176,20040917,10215,    0
102176,20040918,10122,    0
102176,20040919,10127,    0
102176,20040920,10040,    0
102176,20040921,10011,    0
102176,20040922,10046,    0
102176,20040923, 9990,    0
102176,20040924,10052,    0
102176,20040925,10135,    0
102176,20040926,10161,    0
102176,20040927,10152,    0
102176,20040928,10122,    0
102176,20040929,10120,    0
102176,20040930,10204,    0
102176,20041001,10201,    0
102176,20041002,10153,    0
102176,20041003,10178,    0
102176,20041004,10105,    0
102176,20041005,10089,    0
102176,20041006,10096,    0
102176,20041007,10124,    0
102176,20041008,10159,    0
102176,20041009,10201,    0
102176,20041010,10230,    0
102176,20041011,10279,    0
102176,20041012,10239,    0
102176,20041013,10157,    0
102176,20041014,10058,    0
102176,20041015,10000,    0
102176,20041016, 9978,    0
102176,20041017, 9978,    0
102176,20041018,10004,    0
102176,20041019,10103,    0
102176,20041020,10033,    0
102176,20041021,10028,    0
102176,20041022,10084,    0
102176,20041023,10035,    0
102176,20041024,10035,    0
102176,20041025,10016,    0
102176,20041026,10095,    0
102176,20041027,10097,    0
102176,20041028,10014,    0
102176,20041029,10015,    0
102176,20041030,10065,    0
102176,20041031,10199,    0
102176,20041101,10241,    0
102176,20041102,10246,    0
102176,20041103,10190,    0
102176,20041104,10169,    0
102176,20041105,10180,    0
102176,20041106,10186,    0
102176,20041107,10219,    0
102176,20041108,10192,    0
102176,20041109,10163,    0
102176,20041110,10083,    0
102176,20041111,10208,    0
102176,20041112,10134,    0
102176,20041113,10212,    0
102176,20041114,10288,    0
102176,20041115,10204,    0
102176,20041116,10204,    0
102176,20041117,10100,    0
102176,20041118,10037,    0
102176,20041119,10067,    0
102176,20041120,10138,    0
102176,20041121,10202,    0
102176,20041122,10058,    0
102176,20041123,10219,    0
102176,20041124,10330,    0
102176,20041125,10260,    0
102176,20041126,10179,    0
102176,20041127,10183,    0
102176,20041128,10127,    0
102176,20041129,10169,    0
102176,20041130,10174,    0
102176,20041201,10104,    0
102176,20041202,10103,    0
102176,20041203,10186,    0
102176,20041204,10259,    0
102176,20041205,10236,    0
102176,20041206,10250,    0
102176,20041207,10268,    0
102176,20041208,10318,    0
102176,20041209,10307,    0
102176,20041210,10256,    0
102176,20041211,10282,    0
102176,20041212,10313,    0
102176,20041213,10306,    0
102176,20041214,10256,    0
102176,20041215,10163,    0
102176,20041216,10040,    0
102176,20041217, 9906,    0
102176,20041218, 9989,    0
102176,20041219,10078,    0
102176,20041220,10180,    0
102176,20041221,10214,    0
102176,20041222,10077,    0
102176,20041223, 9971,    0
102176,20041224, 9934,    0
102176,20041225, 9894,    0
102176,20041226,10073,    0
102176,20041227,10164,    0
102176,20041228,10023,    0
102176,20041229,10192,    0
102176,20041230,10211,    0
102176,20041231,10180,    0
102176,20050101,10156,    0
102176,20050102,10081,    0
102176,20050103,10195,    0
102176,20050104,10165,    0
102176,20050105,10178,    0
102176,20050106,10190,    0
102176,20050107,10144,    0
102176,20050108,10036,    0
102176,20050109,10148,    0
102176,20050110,10126,    0
102176,20050111,10172,    0
102176,20050112,10137,    0
102176,20050113,10179,    0
102176,20050114,10275,    0
102176,20050115,10300,    0
102176,20050116,10228,    0
102176,20050117,10113,    0
102176,20050118, 9930,    0
102176,20050119, 9999,    0
102176,20050120, 9908,    0
102176,20050121, 9970,    0
102176,20050122,10106,    0
102176,20050123,10146,    0
102176,20050124,10215,    0
102176,20050125,10272,    0
102176,20050126,10304,    0
102176,20050127,10196,    0
102176,20050128,10154,    0
102176,20050129,10226,    0
102176,20050130,10238,    0
102176,20050131,10181,    0
102176,20050201,10219,    0
102176,20050202,10242,    0
102176,20050203,10303,    0
102176,20050204,10307,    0
102176,20050205,10252,    0
102176,20050206,10282,    0
102176,20050207,10294,    0
102176,20050208,10285,    0
102176,20050209,10252,    0
102176,20050210,10148,    0
102176,20050211,10177,    0
102176,20050212, 9907,    0
102176,20050213, 9899,    0
102176,20050214,10025,    0
102176,20050215,10190,    0
102176,20050216,10271,    0
102176,20050217,10261,    0
102176,20050218,10147,    0
102176,20050219,10045,    0
102176,20050220,10072,    0
102176,20050221,10145,    0
102176,20050222,10175,    0
102176,20050223,10141,    0
102176,20050224,10163,    0
102176,20050225,10198,    0
102176,20050226,10177,    0
102176,20050227,10259,    0
102176,20050228,10193,    0
102176,20050301,10026,    0
102176,20050302,10041,    0
102176,20050303,10150,    0
102176,20050304,10122,    0
102176,20050305,10116,    0
102176,20050306,10214,    0
102176,20050307,10177,    0
102176,20050308,10184,    0
102176,20050309,10258,    0
102176,20050310,10261,    0
102176,20050311, 9988,    0
102176,20050312, 9940,    0
102176,20050313,10054,    0
102176,20050314,10101,    0
102176,20050315,10148,    0
102176,20050316,10147,    0
102176,20050317,10148,    0
102176,20050318,10204,    0
102176,20050319,10280,    0
102176,20050320,10271,    0
102176,20050321,10208,    0
102176,20050322,10128,    0
102176,20050323,10172,    0
102176,20050324,10176,    0
102176,20050325,10150,    0
102176,20050326,10117,    0
102176,20050327,10116,    0
102176,20050328,10151,    0
102176,20050329,10178,    0
102176,20050330,10221,    0
102176,20050331,10289,    0
102176,20050401,10295,    0
102176,20050402,10262,    0
102176,20050403,10228,    0
102176,20050404,10198,    0
102176,20050405,10209,    0
102176,20050406,10134,    0
102176,20050407, 9970,    0
102176,20050408,10007,    0
102176,20050409,10142,    0
102176,20050410,10198,    0
102176,20050411,10258,    0
102176,20050412,10207,    0
102176,20050413,10105,    0
102176,20050414,10057,    0
102176,20050415,10057,    0
102176,20050416,10081,    0
102176,20050417,10047,    0
102176,20050418,10027,    0
102176,20050419,10081,    0
102176,20050420,10170,    0
102176,20050421,10203,    0
102176,20050422,10182,    0
102176,20050423,10162,    0
102176,20050424,10154,    0
102176,20050425,10141,    0
102176,20050426,10154,    0
102176,20050427,10133,    0
102176,20050428,10199,    0
102176,20050429,10194,    0
102176,20050430,10173,    0
102176,20050501,10119,    0
102176,20050502,10109,    0
102176,20050503,10124,    0
102176,20050504,10124,    0
102176,20050505,10144,    0
102176,20050506,10089,    0
102176,20050507,10044,    0
102176,20050508,10063,    0
102176,20050509,10077,    0
102176,20050510,10140,    0
102176,20050511,10218,    0
102176,20050512,10255,    0
102176,20050513,10240,    0
102176,20050514,10160,    0
102176,20050515,10134,    0
102176,20050516,10127,    0
102176,20050517,10164,    0
102176,20050518,10214,    0
102176,20050519,10219,    0
102176,20050520,10151,    0
102176,20050521,10115,    0
102176,20050522,10106,    0
102176,20050523,10153,    0
102176,20050524,10204,    0
102176,20050525,10222,    0
102176,20050526,10182,    0
102176,20050527,10173,    0
102176,20050528,10138,    0
102176,20050529,10196,    0
102176,20050530,10192,    0
102176,20050531,10216,    0
102176,20050601,10223,    0
102176,20050602,10140,    0
102176,20050603,10092,    0
102176,20050604,10061,    0
102176,20050605,10123,    0
102176,20050606,10189,    0
102176,20050607,10295,    0
102176,20050608,10354,    0
102176,20050609,10302,    0
102176,20050610,10198,    0
102176,20050611,10117,    0
102176,20050612,10070,    0
102176,20050613,10033,    0
102176,20050614,10112,    0
102176,20050615,10179,    0
102176,20050616,10202,    0
102176,20050617,10225,    0
102176,20050618,10279,    0
102176,20050619,10226,    0
102176,20050620,10168,    0
102176,20050621,10158,    0
102176,20050622,10219,    0
102176,20050623,10206,    0
102176,20050624,10146,    0
102176,20050625,10167,    0
102176,20050626,10251,    0
102176,20050627,10226,    0
102176,20050628,10186,    0
102176,20050629,10114,    0
102176,20050630,10085,    0
102176,20050701,10117,    0
102176,20050702,10191,    0
102176,20050703,10174,    0
102176,20050704,10074,    0
102176,20050705,10114,    0
102176,20050706,10082,    0
102176,20050707,10092,    0
102176,20050708,10163,    0
102176,20050709,10216,    0
102176,20050710,10262,    0
102176,20050711,10296,    0
102176,20050712,10290,    0
102176,20050713,10248,    0
102176,20050714,10203,    0
102176,20050715,10121,    0
102176,20050716,10139,    0
102176,20050717,10145,    0
102176,20050718,10094,    0
102176,20050719,10096,    0
102176,20050720,10102,    0
102176,20050721,10066,    0
102176,20050722,10080,    0
102176,20050723,10064,    0
102176,20050724,10065,    0
102176,20050725,10035,    0
102176,20050726,10098,    0
102176,20050727,10128,    0
102176,20050728,10114,    0
102176,20050729,10112,    0
102176,20050730,10093,    0
102176,20050731,10062,    0
102176,20050801,10148,    0
102176,20050802,10206,    0
102176,20050803,10186,    0
102176,20050804,10200,    0
102176,20050805,10153,    0
102176,20050806,10136,    0
102176,20050807,10098,    0
102176,20050808,10112,    0
102176,20050809,10095,    0
102176,20050810,10079,    0
102176,20050811,10096,    0
102176,20050812,10116,    0
102176,20050813,10143,    0
102176,20050814,10105,    0
102176,20050815,10200,    0
102176,20050816,10228,    0
102176,20050817,10230,    0
102176,20050818,10185,    0
102176,20050819,10134,    0
102176,20050820,10170,    0
102176,20050821,10198,    0
102176,20050822,10156,    0
102176,20050823,10137,    0
102176,20050824,10108,    0
102176,20050825,10010,    0
102176,20050826,10099,    0
102176,20050827,10161,    0
102176,20050828,10202,    0
102176,20050829,10219,    0
102176,20050830,10273,    0
102176,20050831,10200,    0
102176,20050901,10148,    0
102176,20050902,10250,    0
102176,20050903,10322,    0
102176,20050904,10277,    0
102176,20050905,10182,    0
102176,20050906,10113,    0
102176,20050907,10107,    0
102176,20050908,10128,    0
102176,20050909,10137,    0
102176,20050910,10127,    0
102176,20050911,10136,    0
102176,20050912,10180,    0
102176,20050913,10239,    0
102176,20050914,10157,    0
102176,20050915,10124,    0
102176,20050916,10096,    0
102176,20050917,10200,    0
102176,20050918,10262,    0
102176,20050919,10269,    0
102176,20050920,10246,    0
102176,20050921,10249,    0
102176,20050922,10224,    0
102176,20050923,10158,    0
102176,20050924,10160,    0
102176,20050925,10128,    0
102176,20050926,10156,    0
102176,20050927,10137,    0
102176,20050928,10149,    0
102176,20050929,10111,    0
102176,20050930,10179,    0
102176,20051001,10094,    0
102176,20051002,10176,    0
102176,20051003,10293,    0
102176,20051004,10321,    0
102176,20051005,10305,    0
102176,20051006,10272,    0
102176,20051007,10232,    0
102176,20051008,10176,    0
102176,20051009,10203,    0
102176,20051010,10220,    0
102176,20051011,10186,    0
102176,20051012,10176,    0
102176,20051013,10197,    0
102176,20051014,10268,    0
102176,20051015,10325,    0
102176,20051016,10323,    0
102176,20051017,10312,    0
102176,20051018,10267,    0
102176,20051019,10162,    0
102176,20051020,10076,    0
102176,20051021,10021,    0
102176,20051022, 9961,    0
102176,20051023,10090,    0
102176,20051024,10122,    0
102176,20051025, 9992,    0
102176,20051026,10107,    0
102176,20051027,10180,    0
102176,20051028,10159,    0
102176,20051029,10153,    0
102176,20051030,10138,    0
102176,20051031,10100,    0
102176,20051101,10111,    0
102176,20051102,10123,    0
102176,20051103,10077,    0
102176,20051104,10107,    0
102176,20051105,10162,    0
102176,20051106,10192,    0
102176,20051107,10184,    0
102176,20051108,10198,    0
102176,20051109,10189,    0
102176,20051110,10261,    0
102176,20051111,10191,    0
102176,20051112,10133,    0
102176,20051113,10212,    0
102176,20051114,10198,    0
102176,20051115,10026,    0
102176,20051116, 9980,    0
102176,20051117,10060,    0
102176,20051118,10189,    0
102176,20051119,10259,    0
102176,20051120,10251,    0
102176,20051121,10319,    0
102176,20051122,10378,    0
102176,20051123,10342,    0
102176,20051124,10062,    0
102176,20051125, 9784,    0
102176,20051126, 9882,    0
102176,20051127, 9937,    0
102176,20051128, 9959,    0
102176,20051129,10009,    0
102176,20051130,10066,    0
102176,20051201,10082,    0
102176,20051202, 9998,    0
102176,20051203, 9960,    0
102176,20051204, 9940,    0
102176,20051205, 9943,    0
102176,20051206,10017,    0
102176,20051207,10091,    0
102176,20051208,10190,    0
102176,20051209,10370,    0
102176,20051210,10393,    0
102176,20051211,10332,    0
102176,20051212,10326,    0
102176,20051213,10306,    0
102176,20051214,10213,    0
102176,20051215,10084,    0
102176,20051216, 9934,    0
102176,20051217,10036,    0
102176,20051218,10132,    0
102176,20051219,10141,    0
102176,20051220,10228,    0
102176,20051221,10263,    0
102176,20051222,10235,    0
102176,20051223,10196,    0
102176,20051224,10170,    0
102176,20051225,10196,    0
102176,20051226,10144,    0
102176,20051227,10163,    0
102176,20051228,10155,    0
102176,20051229,10100,    0
102176,20051230,10080,    0
102176,20051231, 9935,    0
102176,20060101,10015,    0
102176,20060102,10208,    0
102176,20060103,10283,    0
102176,20060104,10337,    0
102176,20060105,10285,    0
102176,20060106,10275,    0
102176,20060107,10306,    0
102176,20060108,10317,    0
102176,20060109,10298,    0
102176,20060110,10231,    0
102176,20060111,10190,    0
102176,20060112,10316,    0
102176,20060113,10302,    0
102176,20060114,10274,    0
102176,20060115,10233,    0
102176,20060116,10164,    0
102176,20060117,10016,    0
102176,20060118,10087,    0
102176,20060119,10192,    0
102176,20060120,10101,    0
102176,20060121,10171,    0
102176,20060122,10402,    0
102176,20060123,10431,    0
102176,20060124,10338,    0
102176,20060125,10186,    0
102176,20060126,10264,    0
102176,20060127,10275,    0
102176,20060128,10314,    0
102176,20060129,10324,    0
102176,20060130,10309,    0
102176,20060131,10273,    0
102176,20060201,10233,    0
102176,20060202,10202,    0
102176,20060203,10197,    0
102176,20060204,10270,    0
102176,20060205,10294,    0
102176,20060206,10220,    0
102176,20060207,10097,    0
102176,20060208, 9934,    0
102176,20060209, 9975,    0
102176,20060210,10168,    0
102176,20060211,10273,    0
102176,20060212,10236,    0
102176,20060213,10221,    0
102176,20060214,10166,    0
102176,20060215, 9965,    0
102176,20060216, 9875,    0
102176,20060217, 9882,    0
102176,20060218, 9943,    0
102176,20060219,10044,    0
102176,20060220,10130,    0
102176,20060221,10221,    0
102176,20060222,10299,    0
102176,20060223,10248,    0
102176,20060224,10282,    0
102176,20060225,10238,    0
102176,20060226,10212,    0
102176,20060227,10132,    0
102176,20060228, 9967,    0
102176,20060301, 9942,    0
102176,20060302, 9947,    0
102176,20060303, 9954,    0
102176,20060304, 9939,    0
102176,20060305,10000,    0
102176,20060306,10080,    0
102176,20060307,10178,    0
102176,20060308,10057,    0
102176,20060309, 9988,    0
102176,20060310,10002,    0
102176,20060311,10156,    0
102176,20060312,10316,    0
102176,20060313,10359,    0
102176,20060314,10304,    0
102176,20060315,10292,    0
102176,20060316,10303,    0
102176,20060317,10303,    0
102176,20060318,10245,    0
102176,20060319,10135,    0
102176,20060320,10108,    0
102176,20060321,10111,    0
102176,20060322,10120,    0
102176,20060323,10147,    0
102176,20060324,10054,    0
102176,20060325,10050,    0
102176,20060326,10044,    0
102176,20060327, 9991,    0
102176,20060328, 9973,    0
102176,20060329,10025,    0
102176,20060330, 9984,    0
102176,20060331,10000,    0
102176,20060401,10049,    0
102176,20060402,10053,    0
102176,20060403,10102,    0
102176,20060404,10122,    0
102176,20060405,10107,    0
102176,20060406,10100,    0
102176,20060407,10098,    0
102176,20060408,10035,    0
102176,20060409,10065,    0
102176,20060410,10162,    0
102176,20060411,10152,    0
102176,20060412,10074,    0
102176,20060413,10022,    0
102176,20060414,10072,    0
102176,20060415,10125,    0
102176,20060416,10056,    0
102176,20060417,10080,    0
102176,20060418,10103,    0
102176,20060419,10122,    0
102176,20060420,10152,    0
102176,20060421,10168,    0
102176,20060422,10180,    0
102176,20060423,10166,    0
102176,20060424,10203,    0
102176,20060425,10170,    0
102176,20060426,10184,    0
102176,20060427,10220,    0
102176,20060428,10192,    0
102176,20060429,10138,    0
102176,20060430,10105,    0
102176,20060501,10089,    0
102176,20060502,10129,    0
102176,20060503,10178,    0
102176,20060504,10228,    0
102176,20060505,10244,    0
102176,20060506,10258,    0
102176,20060507,10245,    0
102176,20060508,10212,    0
102176,20060509,10198,    0
102176,20060510,10203,    0
102176,20060511,10185,    0
102176,20060512,10157,    0
102176,20060513,10148,    0
102176,20060514,10219,    0
102176,20060515,10183,    0
102176,20060516,10115,    0
102176,20060517,10171,    0
102176,20060518,10069,    0
102176,20060519,10002,    0
102176,20060520, 9931,    0
102176,20060521, 9990,    0
102176,20060522, 9967,    0
102176,20060523,10078,    0
102176,20060524,10129,    0
102176,20060525,10136,    0
102176,20060526,10157,    0
102176,20060527,10146,    0
102176,20060528,10111,    0
102176,20060529,10086,    0
102176,20060530,10086,    0
102176,20060531,10145,    0
102176,20060601,10194,    0
102176,20060602,10289,    0
102176,20060603,10257,    0
102176,20060604,10227,    0
102176,20060605,10223,    0
102176,20060606,10272,    0
102176,20060607,10282,    0
102176,20060608,10284,    0
102176,20060609,10270,    0
102176,20060610,10254,    0
102176,20060611,10262,    0
102176,20060612,10247,    0
102176,20060613,10202,    0
102176,20060614,10195,    0
102176,20060615,10181,    0
102176,20060616,10174,    0
102176,20060617,10177,    0
102176,20060618,10154,    0
102176,20060619,10108,    0
102176,20060620,10133,    0
102176,20060621,10085,    0
102176,20060622,10087,    0
102176,20060623,10173,    0
102176,20060624,10179,    0
102176,20060625,10136,    0
102176,20060626,10101,    0
102176,20060627,10175,    0
102176,20060628,10219,    0
102176,20060629,10253,    0
102176,20060630,10271,    0
102176,20060701,10275,    0
102176,20060702,10247,    0
102176,20060703,10212,    0
102176,20060704,10184,    0
102176,20060705,10152,    0
102176,20060706,10158,    0
102176,20060707,10154,    0
102176,20060708,10167,    0
102176,20060709,10142,    0
102176,20060710,10210,    0
102176,20060711,10222,    0
102176,20060712,10264,    0
102176,20060713,10243,    0
102176,20060714,10306,    0
102176,20060715,10326,    0
102176,20060716,10313,    0
102176,20060717,10267,    0
102176,20060718,10232,    0
102176,20060719,10212,    0
102176,20060720,10167,    0
102176,20060721,10190,    0
102176,20060722,10186,    0
102176,20060723,10171,    0
102176,20060724,10212,    0
102176,20060725,10217,    0
102176,20060726,10190,    0
102176,20060727,10152,    0
102176,20060728,10113,    0
102176,20060729,10093,    0
102176,20060730,10104,    0
102176,20060731,10108,    0
102176,20060801,10034,    0
102176,20060802,10008,    0
102176,20060803,10041,    0
102176,20060804,10105,    0
102176,20060805,10163,    0
102176,20060806,10174,    0
102176,20060807,10164,    0
102176,20060808,10154,    0
102176,20060809,10115,    0
102176,20060810,10090,    0
102176,20060811,10076,    0
102176,20060812,10068,    0
102176,20060813,10070,    0
102176,20060814, 9987,    0
102176,20060815,10014,    0
102176,20060816,10061,    0
102176,20060817,10060,    0
102176,20060818,10067,    0
102176,20060819,10121,    0
102176,20060820,10118,    0
102176,20060821,10112,    0
102176,20060822,10112,    0
102176,20060823,10133,    0
102176,20060824,10084,    0
102176,20060825,10067,    0
102176,20060826,10072,    0
102176,20060827,10070,    0
102176,20060828,10014,    0
102176,20060829,10018,    0
102176,20060830,10111,    0
102176,20060831,10176,    0
102176,20060901,10128,    0
102176,20060902,10084,    0
102176,20060903,10031,    0
102176,20060904,10155,    0
102176,20060905,10211,    0
102176,20060906,10152,    0
102176,20060907,10134,    0
102176,20060908,10259,    0
