EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 20-11-2023
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 CC   : daily Cloud cover in oktas
23-27 Q_CC : quality code for CC (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, HELGOLAND (STAID: 468).
Blended and updated with sources: 102174 910015 
See file sources.txt and stations.txt for more info.

SOUID,DATE,CC,Q_CC
102174,20190122,    8,    0
102174,20190123,    8,    0
102174,20190124,    8,    0
102174,20190125,    8,    0
102174,20190126,    8,    0
102174,20190127,    7,    0
102174,20190128,    7,    0
102174,20190129,    6,    0
102174,20190130,    8,    0
102174,20190131,    7,    0
102174,20190201,    6,    0
102174,20190202,    8,    0
102174,20190203,    3,    0
102174,20190204,    7,    0
102174,20190205,    7,    0
102174,20190206,    8,    0
102174,20190207,    8,    0
102174,20190208,    7,    0
102174,20190209,    6,    0
102174,20190210,    7,    0
102174,20190211,    5,    0
102174,20190212,    8,    0
102174,20190213,    8,    0
102174,20190214,    2,    0
102174,20190215,    0,    0
102174,20190216,    3,    0
102174,20190217,    6,    0
102174,20190218,    5,    0
102174,20190219,    7,    0
102174,20190220,    8,    0
102174,20190221,    8,    0
102174,20190222,    8,    0
102174,20190223,    1,    0
102174,20190224,    2,    0
102174,20190225,    0,    0
102174,20190226,    1,    0
102174,20190227,    0,    0
102174,20190228,    6,    0
102174,20190301,    7,    0
102174,20190302,    8,    0
102174,20190303,    7,    0
102174,20190304,    7,    0
102174,20190305,    4,    0
102174,20190306,    7,    0
102174,20190307,    7,    0
102174,20190308,    7,    0
102174,20190309,    6,    0
102174,20190310,    7,    0
102174,20190311,    5,    0
102174,20190312,    7,    0
102174,20190313,    7,    0
102174,20190314,    7,    0
102174,20190315,    7,    0
102174,20190316,    7,    0
102174,20190317,    5,    0
102174,20190318,    4,    0
102174,20190319,    3,    0
102174,20190320,    7,    0
102174,20190321,    7,    0
102174,20190322,    5,    0
102174,20190323,    7,    0
102174,20190324,    5,    0
102174,20190325,    4,    0
102174,20190326,    7,    0
102174,20190327,    8,    0
102174,20190328,    7,    0
102174,20190329,    3,    0
102174,20190330,    1,    0
102174,20190331,    3,    0
102174,20190401,    0,    0
102174,20190402,    5,    0
102174,20190403,    8,    0
102174,20190404,    8,    0
102174,20190405,    8,    0
102174,20190406,    3,    0
102174,20190407,    2,    0
102174,20190408,    2,    0
102174,20190409,    1,    0
102174,20190410,    2,    0
102174,20190411,    6,    0
102174,20190412,    6,    0
102174,20190413,    7,    0
102174,20190414,    8,    0
102174,20190415,    2,    0
102174,20190416,    0,    0
102174,20190417,    1,    0
102174,20190418,    0,    0
102174,20190419,    0,    0
102174,20190420,    1,    0
102174,20190421,    0,    0
102174,20190422,    0,    0
102174,20190423,    0,    0
102174,20190424,    6,    0
102174,20190425,    6,    0
102174,20190426,    8,    0
102174,20190427,    5,    0
102174,20190428,    6,    0
102174,20190429,    8,    0
102174,20190430,    8,    0
102174,20190501,    8,    0
102174,20190502,    6,    0
102174,20190503,    5,    0
102174,20190504,    3,    0
102174,20190505,    5,    0
102174,20190506,    5,    0
102174,20190507,    4,    0
102174,20190508,    7,    0
102174,20190509,    6,    0
102174,20190510,    6,    0
102174,20190511,    3,    0
102174,20190512,    1,    0
102174,20190513,    2,    0
102174,20190514,    6,    0
102174,20190515,    2,    0
102174,20190516,    8,    0
102174,20190517,    8,    0
102174,20190518,    4,    0
102174,20190519,    6,    0
102174,20190520,    6,    0
102174,20190521,    8,    0
102174,20190522,    6,    0
102174,20190523,    2,    0
102174,20190524,    4,    0
102174,20190525,    8,    0
102174,20190526,    8,    0
102174,20190527,    4,    0
102174,20190528,    4,    0
102174,20190529,    2,    0
102174,20190530,    8,    0
102174,20190531,    7,    0
102174,20190601,    6,    0
102174,20190602,    6,    0
102174,20190603,    6,    0
102174,20190604,    6,    0
102174,20190605,    5,    0
102174,20190606,    6,    0
102174,20190607,    5,    0
102174,20190608,    8,    0
102174,20190609,    6,    0
102174,20190610,    8,    0
102174,20190611,    7,    0
102174,20190612,    6,    0
102174,20190613,    4,    0
102174,20190614,    4,    0
102174,20190615,    6,    0
102174,20190616,    5,    0
102174,20190617,    1,    0
102174,20190618,    7,    0
102174,20190619,    5,    0
102174,20190620,    6,    0
102174,20190621,    2,    0
102174,20190622,    3,    0
102174,20190623,    4,    0
102174,20190624,    6,    0
102174,20190625,    6,    0
102174,20190626,    6,    0
102174,20190627,    8,    0
102174,20190628,    6,    0
102174,20190629,    0,    0
102174,20190630,    2,    0
102174,20190701,    5,    0
102174,20190702,    5,    0
102174,20190703,    6,    0
102174,20190704,    7,    0
102174,20190705,    8,    0
102174,20190706,    7,    0
102174,20190707,    7,    0
102174,20190708,    7,    0
102174,20190709,    8,    0
102174,20190710,    8,    0
102174,20190711,    8,    0
102174,20190712,    8,    0
102174,20190713,    7,    0
102174,20190714,    8,    0
102174,20190715,    8,    0
102174,20190716,    8,    0
102174,20190717,    8,    0
102174,20190718,    7,    0
102174,20190719,    7,    0
102174,20190720,    8,    0
102174,20190721,    5,    0
102174,20190722,    7,    0
102174,20190723,    0,    0
102174,20190724,    2,    0
102174,20190725,    5,    0
102174,20190726,    4,    0
102174,20190727,    3,    0
102174,20190728,    2,    0
102174,20190729,    6,    0
102174,20190730,    3,    0
102174,20190731,    6,    0
102174,20190801,    4,    0
102174,20190802,    6,    0
102174,20190803,    4,    0
102174,20190804,    8,    0
102174,20190805,    8,    0
102174,20190806,    6,    0
102174,20190807,    4,    0
102174,20190808,    3,    0
102174,20190809,    6,    0
102174,20190810,    6,    0
102174,20190811,    5,    0
102174,20190812,    5,    0
102174,20190813,    7,    0
102174,20190814,    5,    0
102174,20190815,    7,    0
102174,20190816,    6,    0
102174,20190817,    7,    0
102174,20190818,    7,    0
102174,20190819,    4,    0
102174,20190820,    4,    0
102174,20190821,    3,    0
102174,20190822,    4,    0
102174,20190823,    4,    0
102174,20190824,    1,    0
102174,20190825,    2,    0
102174,20190826,    0,    0
102174,20190827,    1,    0
102174,20190828,    5,    0
102174,20190829,    4,    0
102174,20190830,    6,    0
102174,20190831,    4,    0
102174,20190901,    6,    0
102174,20190902,    5,    0
102174,20190903,    7,    0
102174,20190904,    7,    0
102174,20190905,    5,    0
102174,20190906,    7,    0
102174,20190907,    4,    0
102174,20190908,    5,    0
102174,20190909,    4,    0
102174,20190910,    3,    0
102174,20190911,    6,    0
102174,20190912,    7,    0
102174,20190913,    5,    0
102174,20190914,    5,    0
102174,20190915,    7,    0
102174,20190916,    6,    0
102174,20190917,    5,    0
102174,20190918,    4,    0
102174,20190919,    6,    0
102174,20190920,    8,    0
102174,20190921,    2,    0
102174,20190922,    2,    0
102174,20190923,    8,    0
102174,20190924,    6,    0
102174,20190925,    8,    0
102174,20190926,    7,    0
102174,20190927,    7,    0
102174,20190928,    7,    0
102174,20190929,    8,    0
102174,20190930,    7,    0
102174,20191001,    8,    0
102174,20191002,    5,    0
102174,20191003,    5,    0
102174,20191004,    8,    0
102174,20191005,    7,    0
102174,20191006,    6,    0
102174,20191007,    5,    0
102174,20191008,    7,    0
102174,20191009,    7,    0
102174,20191010,    6,    0
102174,20191011,    8,    0
102174,20191012,    8,    0
102174,20191013,    7,    0
102174,20191014,    7,    0
102174,20191015,    6,    0
102174,20191016,    6,    0
102174,20191017,    6,    0
102174,20191018,    7,    0
102174,20191019,    7,    0
102174,20191020,    8,    0
102174,20191021,    8,    0
102174,20191022,    6,    0
102174,20191023,    6,    0
102174,20191024,    8,    0
102174,20191025,    8,    0
102174,20191026,    8,    0
102174,20191027,    6,    0
102174,20191028,    4,    0
102174,20191029,    2,    0
102174,20191030,    1,    0
102174,20191031,    2,    0
102174,20191101,    7,    0
102174,20191102,    8,    0
102174,20191103,    8,    0
102174,20191104,    8,    0
102174,20191105,    8,    0
102174,20191106,    8,    0
102174,20191107,    8,    0
102174,20191108,    3,    0
102174,20191109,    6,    0
102174,20191110,    6,    0
102174,20191111,    8,    0
102174,20191112,    6,    0
102174,20191113,    6,    0
102174,20191114,    6,    0
102174,20191115,    8,    0
102174,20191116,    8,    0
102174,20191117,    6,    0
102174,20191118,    8,    0
102174,20191119,    7,    0
102174,20191120,    8,    0
102174,20191121,    8,    0
102174,20191122,    8,    0
102174,20191123,    8,    0
102174,20191124,    8,    0
102174,20191125,    8,    0
102174,20191126,    8,    0
102174,20191127,    8,    0
102174,20191128,    8,    0
102174,20191129,    4,    0
102174,20191130,    4,    0
102174,20191201,    5,    0
102174,20191202,    6,    0
102174,20191203,    8,    0
102174,20191204,    7,    0
102174,20191205,    4,    0
102174,20191206,    8,    0
102174,20191207,    8,    0
102174,20191208,    7,    0
102174,20191209,    6,    0
102174,20191210,    7,    0
102174,20191211,    8,    0
102174,20191212,    6,    0
102174,20191213,    8,    0
102174,20191214,    7,    0
102174,20191215,    6,    0
102174,20191216,    7,    0
102174,20191217,    8,    0
102174,20191218,    6,    0
102174,20191219,    4,    0
102174,20191220,    7,    0
102174,20191221,    5,    0
102174,20191222,    8,    0
102174,20191223,    7,    0
102174,20191224,    7,    0
102174,20191225,    6,    0
102174,20191226,    6,    0
102174,20191227,    6,    0
102174,20191228,    7,    0
102174,20191229,    7,    0
102174,20191230,    5,    0
102174,20191231,    3,    0
102174,20200101,    8,    0
102174,20200102,    8,    0
102174,20200103,    7,    0
102174,20200104,    6,    0
102174,20200105,    7,    0
102174,20200106,    8,    0
102174,20200107,    5,    0
102174,20200108,    8,    0
102174,20200109,    8,    0
102174,20200110,    6,    0
102174,20200111,    7,    0
910015,20200112,    8,    0
910015,20200113,-9999,    9
910015,20200114,-9999,    9
910015,20200115,    8,    0
102174,20200116,    4,    0
102174,20200117,    7,    0
102174,20200118,    6,    0
102174,20200119,    3,    0
102174,20200120,    7,    0
102174,20200121,    8,    0
102174,20200122,    5,    0
102174,20200123,    7,    0
102174,20200124,    8,    0
102174,20200125,    8,    0
102174,20200126,    7,    0
102174,20200127,    8,    0
102174,20200128,    8,    0
102174,20200129,    7,    0
102174,20200130,    8,    0
102174,20200131,    7,    0
102174,20200201,    8,    0
102174,20200202,    8,    0
102174,20200203,    7,    0
102174,20200204,    4,    0
102174,20200205,    4,    0
102174,20200206,    8,    0
102174,20200207,    6,    0
102174,20200208,    6,    0
102174,20200209,    7,    0
102174,20200210,    7,    0
102174,20200211,    6,    0
102174,20200212,    6,    0
102174,20200213,    6,    0
102174,20200214,    8,    0
102174,20200215,    8,    0
102174,20200216,    8,    0
102174,20200217,    4,    0
102174,20200218,    6,    0
102174,20200219,    6,    0
102174,20200220,    8,    0
102174,20200221,    6,    0
102174,20200222,    7,    0
102174,20200223,    7,    0
102174,20200224,    7,    0
102174,20200225,    6,    0
102174,20200226,    4,    0
102174,20200227,    7,    0
102174,20200228,    6,    0
102174,20200229,    7,    0
102174,20200301,    5,    0
102174,20200302,    6,    0
102174,20200303,    3,    0
102174,20200304,    4,    0
102174,20200305,    5,    0
102174,20200306,    8,    0
102174,20200307,    5,    0
102174,20200308,    8,    0
102174,20200309,    6,    0
102174,20200310,    8,    0
102174,20200311,    3,    0
102174,20200312,    4,    0
102174,20200313,    5,    0
102174,20200314,    3,    0
102174,20200315,    8,    0
102174,20200316,    6,    0
102174,20200317,    7,    0
102174,20200318,    7,    0
102174,20200319,    8,    0
102174,20200320,    5,    0
102174,20200321,    0,    0
102174,20200322,    0,    0
102174,20200323,    1,    0
102174,20200324,    4,    0
102174,20200325,    4,    0
102174,20200326,    2,    0
102174,20200327,    0,    0
102174,20200328,    2,    0
102174,20200329,    2,    0
102174,20200330,    4,    0
102174,20200331,    1,    0
102174,20200401,    8,    0
102174,20200402,    8,    0
102174,20200403,    3,    0
102174,20200404,    3,    0
102174,20200405,    0,    0
102174,20200406,    2,    0
102174,20200407,    4,    0
102174,20200408,    6,    0
102174,20200409,    4,    0
102174,20200410,    7,    0
102174,20200411,    5,    0
102174,20200412,    4,    0
102174,20200413,    6,    0
102174,20200414,    6,    0
102174,20200415,    2,    0
102174,20200416,    7,    0
102174,20200417,    3,    0
102174,20200418,    0,    0
102174,20200419,    0,    0
102174,20200420,    0,    0
102174,20200421,    0,    0
102174,20200422,    0,    0
102174,20200423,    3,    0
102174,20200424,    6,    0
102174,20200425,    1,    0
102174,20200426,    6,    0
102174,20200427,    5,    0
102174,20200428,    7,    0
102174,20200429,    7,    0
102174,20200430,    5,    0
102174,20200501,    7,    0
102174,20200502,    6,    0
102174,20200503,    6,    0
102174,20200504,    4,    0
102174,20200505,    1,    0
102174,20200506,    2,    0
102174,20200507,    5,    0
102174,20200508,    4,    0
102174,20200509,    6,    0
102174,20200510,    7,    0
102174,20200511,    3,    0
102174,20200512,    7,    0
102174,20200513,    4,    0
102174,20200514,    2,    0
102174,20200515,    5,    0
102174,20200516,    6,    0
102174,20200517,    4,    0
102174,20200518,    8,    0
102174,20200519,    8,    0
102174,20200520,    7,    0
102174,20200521,    6,    0
102174,20200522,    7,    0
102174,20200523,    5,    0
102174,20200524,    5,    0
102174,20200525,    8,    0
102174,20200526,    7,    0
102174,20200527,    6,    0
102174,20200528,    0,    0
102174,20200529,    0,    0
102174,20200530,    1,    0
102174,20200531,    7,    0
102174,20200601,    4,    0
102174,20200602,    8,    0
102174,20200603,    8,    0
102174,20200604,    8,    0
102174,20200605,    7,    0
102174,20200606,    6,    0
102174,20200607,    5,    0
102174,20200608,    2,    0
102174,20200609,    4,    0
102174,20200610,    7,    0
102174,20200611,    8,    0
102174,20200612,    6,    0
102174,20200613,    7,    0
102174,20200614,    7,    0
102174,20200615,    2,    0
102174,20200616,    4,    0
102174,20200617,    5,    0
102174,20200618,    7,    0
102174,20200619,    8,    0
102174,20200620,    6,    0
102174,20200621,    3,    0
102174,20200622,    2,    0
102174,20200623,    0,    0
102174,20200624,    1,    0
102174,20200625,    1,    0
102174,20200626,    1,    0
102174,20200627,    4,    0
102174,20200628,    4,    0
102174,20200629,    6,    0
102174,20200630,    7,    0
102174,20200701,    5,    0
102174,20200702,    7,    0
102174,20200703,    8,    0
102174,20200704,    8,    0
102174,20200705,    7,    0
102174,20200706,    6,    0
102174,20200707,    6,    0
102174,20200708,    4,    0
102174,20200709,    8,    0
102174,20200710,    6,    0
910015,20200711,    2,    0
910015,20200712,-9999,    9
102174,20200713,    8,    0
102174,20200714,    8,    0
102174,20200715,    6,    0
102174,20200716,    3,    0
102174,20200717,    5,    0
102174,20200718,    8,    0
102174,20200719,    8,    0
102174,20200720,    3,    0
102174,20200721,    5,    0
102174,20200722,    7,    0
102174,20200723,    8,    0
102174,20200724,    6,    0
102174,20200725,    8,    0
102174,20200726,    4,    0
102174,20200727,    7,    0
102174,20200728,    5,    0
102174,20200729,    8,    0
102174,20200730,    5,    0
102174,20200731,    3,    0
102174,20200801,    5,    0
102174,20200802,    5,    0
102174,20200803,    7,    0
102174,20200804,    4,    0
102174,20200805,    6,    0
102174,20200806,    4,    0
102174,20200807,    0,    0
102174,20200808,    5,    0
102174,20200809,    4,    0
102174,20200810,    0,    0
102174,20200811,    1,    0
102174,20200812,    2,    0
102174,20200813,    3,    0
102174,20200814,    6,    0
102174,20200815,    0,    0
102174,20200816,    2,    0
102174,20200817,    8,    0
102174,20200818,    6,    0
102174,20200819,    4,    0
102174,20200820,    8,    0
102174,20200821,    5,    0
102174,20200822,    5,    0
102174,20200823,    7,    0
102174,20200824,    7,    0
102174,20200825,    5,    0
102174,20200826,    7,    0
102174,20200827,    7,    0
102174,20200828,    7,    0
102174,20200829,    7,    0
102174,20200830,    3,    0
102174,20200831,    5,    0
102174,20200901,    1,    0
102174,20200902,    3,    0
102174,20200903,    7,    0
102174,20200904,    6,    0
102174,20200905,    6,    0
102174,20200906,    8,    0
102174,20200907,    4,    0
102174,20200908,    7,    0
102174,20200909,    6,    0
102174,20200910,    5,    0
102174,20200911,    5,    0
102174,20200912,    6,    0
102174,20200913,    4,    0
102174,20200914,    1,    0
102174,20200915,    6,    0
102174,20200916,    4,    0
910015,20200917,    3,    0
102174,20200918,    3,    0
102174,20200919,    7,    0
102174,20200920,    2,    0
102174,20200921,    1,    0
102174,20200922,    0,    0
102174,20200923,    4,    0
102174,20200924,    6,    0
102174,20200925,    6,    0
102174,20200926,    8,    0
102174,20200927,    8,    0
102174,20200928,    8,    0
102174,20200929,    8,    0
102174,20200930,    8,    0
102174,20201001,    8,    0
102174,20201002,    7,    0
102174,20201003,    8,    0
102174,20201004,    4,    0
102174,20201005,    7,    0
102174,20201006,    8,    0
102174,20201007,    7,    0
102174,20201008,    8,    0
102174,20201009,    7,    0
102174,20201010,    7,    0
102174,20201011,    6,    0
102174,20201012,    6,    0
102174,20201013,    8,    0
102174,20201014,    8,    0
102174,20201015,    7,    0
102174,20201016,    5,    0
102174,20201017,    6,    0
102174,20201018,    7,    0
102174,20201019,    6,    0
102174,20201020,    8,    0
102174,20201021,    8,    0
102174,20201022,    6,    0
102174,20201023,    5,    0
102174,20201024,    7,    0
102174,20201025,    8,    0
102174,20201026,    6,    0
102174,20201027,    6,    0
102174,20201028,    6,    0
102174,20201029,    7,    0
102174,20201030,    8,    0
102174,20201031,    8,    0
102174,20201101,    8,    0
102174,20201102,    6,    0
102174,20201103,    5,    0
102174,20201104,    4,    0
102174,20201105,    7,    0
102174,20201106,    8,    0
102174,20201107,    2,    0
102174,20201108,    0,    0
102174,20201109,    7,    0
102174,20201110,    8,    0
102174,20201111,    8,    0
102174,20201112,    7,    0
102174,20201113,    5,    0
102174,20201114,    8,    0
102174,20201115,    6,    0
102174,20201116,    7,    0
102174,20201117,    8,    0
102174,20201118,    6,    0
102174,20201119,    5,    0
102174,20201120,    5,    0
102174,20201121,    8,    0
102174,20201122,    6,    0
102174,20201123,    6,    0
102174,20201124,    8,    0
102174,20201125,    8,    0
102174,20201126,    6,    0
102174,20201127,    4,    0
102174,20201128,    6,    0
102174,20201129,    6,    0
102174,20201130,    8,    0
102174,20201201,    8,    0
102174,20201202,    8,    0
102174,20201203,    8,    0
102174,20201204,    8,    0
102174,20201205,    7,    0
102174,20201206,    8,    0
102174,20201207,    8,    0
102174,20201208,    7,    0
102174,20201209,    8,    0
102174,20201210,    8,    0
102174,20201211,    8,    0
102174,20201212,    8,    0
102174,20201213,    8,    0
102174,20201214,    8,    0
102174,20201215,    8,    0
102174,20201216,    7,    0
102174,20201217,    7,    0
102174,20201218,    6,    0
102174,20201219,    4,    0
102174,20201220,    8,    0
102174,20201221,    7,    0
102174,20201222,    7,    0
102174,20201223,    7,    0
102174,20201224,    6,    0
102174,20201225,    3,    0
102174,20201226,    8,    0
102174,20201227,    8,    0
102174,20201228,    8,    0
102174,20201229,    8,    0
102174,20201230,    8,    0
102174,20201231,    7,    0
102174,20210101,    6,    0
102174,20210102,    8,    0
102174,20210103,    6,    0
102174,20210104,    8,    0
102174,20210105,    8,    0
102174,20210106,    8,    0
102174,20210107,    8,    0
102174,20210108,    7,    0
102174,20210109,    7,    0
102174,20210110,    8,    0
102174,20210111,    8,    0
102174,20210112,    6,    0
102174,20210113,    5,    0
102174,20210114,    6,    0
102174,20210115,    8,    0
102174,20210116,    7,    0
102174,20210117,    8,    0
102174,20210118,    7,    0
102174,20210119,    8,    0
102174,20210120,    8,    0
102174,20210121,    6,    0
102174,20210122,    6,    0
102174,20210123,    8,    0
102174,20210124,    7,    0
102174,20210125,    5,    0
102174,20210126,    4,    0
102174,20210127,    8,    0
102174,20210128,    8,    0
102174,20210129,    8,    0
102174,20210130,    4,    0
102174,20210131,    7,    0
102174,20210201,    8,    0
102174,20210202,    6,    0
102174,20210203,    8,    0
102174,20210204,    8,    0
102174,20210205,    8,    0
102174,20210206,    8,    0
102174,20210207,    8,    0
102174,20210208,    8,    0
102174,20210209,    8,    0
102174,20210210,    7,    0
102174,20210211,    5,    0
102174,20210212,    0,    0
102174,20210213,    0,    0
102174,20210214,    5,    0
102174,20210215,    8,    0
102174,20210216,    8,    0
102174,20210217,    8,    0
102174,20210218,    8,    0
102174,20210219,    6,    0
102174,20210220,    7,    0
102174,20210221,    4,    0
102174,20210222,    4,    0
102174,20210223,    7,    0
102174,20210224,    7,    0
102174,20210225,    7,    0
102174,20210226,    3,    0
102174,20210227,    5,    0
102174,20210228,    7,    0
102174,20210301,    8,    0
102174,20210302,    4,    0
102174,20210303,    3,    0
102174,20210304,    6,    0
102174,20210305,    1,    0
102174,20210306,    7,    0
102174,20210307,    7,    0
102174,20210308,    6,    0
102174,20210309,    8,    0
102174,20210310,    8,    0
102174,20210311,    7,    0
102174,20210312,    5,    0
102174,20210313,    6,    0
102174,20210314,    6,    0
102174,20210315,    4,    0
102174,20210316,    6,    0
102174,20210317,    6,    0
102174,20210318,    7,    0
102174,20210319,    3,    0
102174,20210320,    7,    0
102174,20210321,    7,    0
102174,20210322,    7,    0
102174,20210323,    8,    0
102174,20210324,    7,    0
102174,20210325,    5,    0
102174,20210326,    6,    0
102174,20210327,    4,    0
102174,20210328,    8,    0
102174,20210329,    6,    0
102174,20210330,    1,    0
102174,20210331,    2,    0
102174,20210401,    5,    0
102174,20210402,    6,    0
102174,20210403,    4,    0
102174,20210404,    8,    0
102174,20210405,    5,    0
102174,20210406,    5,    0
102174,20210407,    4,    0
102174,20210408,    7,    0
102174,20210409,    8,    0
102174,20210410,    6,    0
102174,20210411,    7,    0
102174,20210412,    3,    0
102174,20210413,    2,    0
102174,20210414,    4,    0
102174,20210415,    4,    0
102174,20210416,    0,    0
102174,20210417,    2,    0
102174,20210418,    4,    0
102174,20210419,    3,    0
102174,20210420,    0,    0
102174,20210421,    5,    0
102174,20210422,    4,    0
102174,20210423,    4,    0
102174,20210424,    5,    0
102174,20210425,    2,    0
102174,20210426,    2,    0
102174,20210427,    6,    0
102174,20210428,    2,    0
102174,20210429,    7,    0
102174,20210430,    8,    0
102174,20210501,    7,    0
102174,20210502,    6,    0
102174,20210503,    6,    0
102174,20210504,    8,    0
102174,20210505,    7,    0
102174,20210506,    3,    0
102174,20210507,    4,    0
102174,20210508,    6,    0
102174,20210509,    6,    0
102174,20210510,    8,    0
102174,20210511,    8,    0
102174,20210512,    8,    0
102174,20210513,    8,    0
102174,20210514,    8,    0
102174,20210515,    8,    0
102174,20210516,    7,    0
102174,20210517,    7,    0
102174,20210518,    5,    0
102174,20210519,    3,    0
102174,20210520,    5,    0
102174,20210521,    8,    0
102174,20210522,    8,    0
102174,20210523,    7,    0
102174,20210524,    8,    0
102174,20210525,    7,    0
102174,20210526,    7,    0
102174,20210527,    5,    0
102174,20210528,    8,    0
102174,20210529,    8,    0
102174,20210530,    5,    0
102174,20210531,    2,    0
102174,20210601,    5,    0
102174,20210602,    2,    0
102174,20210603,    8,    0
102174,20210604,    7,    0
102174,20210605,    7,    0
102174,20210606,    8,    0
102174,20210607,    5,    0
910015,20210608,    6,    0
910015,20210609,    1,    0
102174,20210610,    5,    0
102174,20210611,    5,    0
102174,20210612,    4,    0
102174,20210613,    0,    0
102174,20210614,    3,    0
102174,20210615,    5,    0
102174,20210616,    3,    0
102174,20210617,    2,    0
102174,20210618,    7,    0
102174,20210619,    4,    0
102174,20210620,    7,    0
102174,20210621,    8,    0
910015,20210622,    5,    0
102174,20210623,-9999,    9
102174,20210624,-9999,    9
102174,20210625,-9999,    9
102174,20210626,-9999,    9
102174,20210627,-9999,    9
102174,20210628,-9999,    9
102174,20210629,-9999,    9
102174,20210630,-9999,    9
102174,20210701,-9999,    9
102174,20210702,-9999,    9
102174,20210703,-9999,    9
102174,20210704,-9999,    9
102174,20210705,-9999,    9
102174,20210706,-9999,    9
102174,20210707,-9999,    9
102174,20210708,-9999,    9
102174,20210709,-9999,    9
102174,20210710,-9999,    9
102174,20210711,-9999,    9
102174,20210712,-9999,    9
102174,20210713,-9999,    9
102174,20210714,-9999,    9
102174,20210715,-9999,    9
102174,20210716,-9999,    9
102174,20210717,-9999,    9
102174,20210718,-9999,    9
102174,20210719,-9999,    9
910015,20210720,    8,    0
102174,20210721,    6,    0
102174,20210722,    7,    0
102174,20210723,    7,    0
102174,20210724,    6,    0
102174,20210725,    5,    0
102174,20210726,    6,    0
102174,20210727,    7,    0
102174,20210728,    6,    0
102174,20210729,    5,    0
102174,20210730,    4,    0
102174,20210731,    7,    0
102174,20210801,    7,    0
102174,20210802,    7,    0
102174,20210803,    3,    0
102174,20210804,    0,    0
102174,20210805,    4,    0
102174,20210806,    6,    0
102174,20210807,    6,    0
102174,20210808,    7,    0
102174,20210809,    8,    0
102174,20210810,    5,    0
102174,20210811,    3,    0
102174,20210812,    4,    0
102174,20210813,    7,    0
102174,20210814,    8,    0
102174,20210815,    7,    0
102174,20210816,    7,    0
102174,20210817,    6,    0
102174,20210818,    8,    0
102174,20210819,    7,    0
102174,20210820,    6,    0
102174,20210821,    6,    0
102174,20210822,    8,    0
102174,20210823,    1,    0
102174,20210824,    6,    0
102174,20210825,    8,    0
102174,20210826,    6,    0
102174,20210827,    7,    0
102174,20210828,    8,    0
102174,20210829,    8,    0
102174,20210830,    3,    0
102174,20210831,    4,    0
102174,20210901,    6,    0
102174,20210902,    6,    0
102174,20210903,    8,    0
102174,20210904,    5,    0
910015,20210905,    0,    0
910015,20210906,    7,    0
102174,20210907,    6,    0
102174,20210908,    2,    0
102174,20210909,    2,    0
102174,20210910,    8,    0
102174,20210911,    8,    0
102174,20210912,    8,    0
102174,20210913,    8,    0
102174,20210914,    5,    0
102174,20210915,    8,    0
102174,20210916,    8,    0
102174,20210917,    5,    0
102174,20210918,    8,    0
102174,20210919,    8,    0
102174,20210920,    8,    0
910015,20210921,    7,    0
910015,20210922,    2,    0
102174,20210923,    7,    0
102174,20210924,    7,    0
102174,20210925,    7,    0
102174,20210926,    7,    0
102174,20210927,    6,    0
102174,20210928,    4,    0
102174,20210929,    8,    0
102174,20210930,    7,    0
102174,20211001,    8,    0
102174,20211002,    8,    0
102174,20211003,    8,    0
102174,20211004,    4,    0
102174,20211005,    6,    0
102174,20211006,    6,    0
102174,20211007,    6,    0
102174,20211008,    0,    0
102174,20211009,    4,    0
102174,20211010,    4,    0
102174,20211011,    5,    0
102174,20211012,    5,    0
102174,20211013,    7,    0
102174,20211014,    8,    0
102174,20211015,    6,    0
102174,20211016,    8,    0
102174,20211017,    8,    0
102174,20211018,    8,    0
102174,20211019,    8,    0
102174,20211020,    6,    0
102174,20211021,    7,    0
102174,20211022,    6,    0
102174,20211023,    6,    0
102174,20211024,    5,    0
102174,20211025,    6,    0
102174,20211026,    7,    0
102174,20211027,    8,    0
102174,20211028,    2,    0
102174,20211029,    5,    0
102174,20211030,    8,    0
102174,20211031,    7,    0
102174,20211101,    3,    0
102174,20211102,    6,    0
102174,20211103,    7,    0
102174,20211104,    7,    0
102174,20211105,    6,    0
102174,20211106,    8,    0
102174,20211107,    7,    0
102174,20211108,    7,    0
102174,20211109,    7,    0
102174,20211110,    8,    0
102174,20211111,    8,    0
102174,20211112,    8,    0
102174,20211113,    8,    0
102174,20211114,    8,    0
102174,20211115,    8,    0
102174,20211116,    8,    0
102174,20211117,    6,    0
102174,20211118,    8,    0
102174,20211119,    6,    0
102174,20211120,    8,    0
102174,20211121,    5,    0
102174,20211122,    4,    0
102174,20211123,    5,    0
102174,20211124,    7,    0
102174,20211125,    7,    0
102174,20211126,    8,    0
102174,20211127,    8,    0
102174,20211128,    7,    0
102174,20211129,    8,    0
